,Spec_int,Indv,Li7,B11,Na23,Mg26,Al27,P31,S34,K39,Ca44,Fe54,Mn55,Co59,Ni60,Cu63,Zn66,As75,Se78,Rb85,Sr88,Mo98,Cd111
145,9,156,0.010305769,14.33957642,15.73147042,1528.19073,4.328982306,2537.282911,873.565109,8950.147382,7946.337124,23.94459069,17.01129454,0.076133436,0.282494093,8.203799716,13.87087935,0.003761996,0.455576574,11.38867955,4.34709773,0.143025609,0.001763481
146,9,157,0.00743409,14.08153104,20.17747753,1271.099589,3.089241018,2577.250554,1315.618227,7999.363649,9763.062886,21.12484514,19.86151944,0.087013413,0.388315909,8.665935536,20.83881983,0.003362325,0.163122697,7.710353037,4.500437026,0.197769452,0.006294892
147,9,158,0.009797227,15.59196782,17.11195407,1745.690895,2.862161026,2341.487563,1219.969938,8182.313019,10537.48277,22.03048942,20.78641203,0.15201873,0.33556942,7.691034755,20.17305779,0.003894954,0.799008035,6.647333798,6.353266409,0.144747716,0.006782901
148,9,159,0.007039837,20.17916333,12.64683186,2824.678493,2.685452981,2965.201445,1692.967404,13399.0769,13443.87493,21.6810793,19.82713474,0.1251426,0.308444215,11.59137501,26.2750171,0.004294126,,10.28319996,12.3191123,0.193680307,0.007997121
149,9,160,0.040749758,14.77186225,11.10091121,2216.760514,16.46410513,1753.556017,799.1427005,6390.201897,15322.7274,65.92592154,30.98579441,0.147844449,0.490644126,6.991733649,19.85361034,0.011312332,0.049667067,4.100127825,8.449430596,0.122107817,0.005261728
150,9,161,0.008237151,14.53139722,5.34286809,1900.035879,3.313702573,1899.770217,1016.13669,6881.246109,15700.98661,27.51746809,32.24751774,0.16338121,0.48083979,7.246151681,26.91556114,0.004176717,,4.176231761,8.684672042,0.141688598,0.002795408
151,9,162,0.001380033,13.57742296,6.084082821,2026.374043,3.24747685,1794.690518,1301.531459,8231.221415,8238.324983,24.54498115,24.33190608,0.108550588,0.398536208,6.846920037,11.29227093,0.003287631,,5.621956463,4.869555765,0.180542649,0.001733784
152,9,164,0.006851576,14.2920196,11.17400099,1885.523278,2.865202743,2151.674023,710.1309435,7757.664598,12356.64745,23.7124715,24.89139089,0.096614302,0.397108874,7.920614755,15.05374575,0.004994282,,5.85282352,6.270497338,0.174873465,0.004891983
153,9,165,0.012522512,22.31975228,13.62844873,2879.807624,4.210815583,2102.565597,1271.32101,6830.196294,18130.94955,31.51125197,67.9092823,0.162868246,0.506327306,8.739050644,18.1879372,0.014273814,0.027462417,4.916477842,12.26789549,0.120650369,0.006386656
154,9,166,0.006200396,21.88798987,6.774787453,2317.388747,2.429670179,2740.219964,1282.588518,9368.005022,17220.08946,25.67432466,28.93068447,0.097542169,0.538411753,11.50492893,10.83746423,0.00677522,0.273596757,8.545315177,11.3647781,0.149254059,0.006401583
155,9,167,0.00906455,20.29269409,11.82117021,2152.80362,3.371232027,2442.101236,1121.921913,7207.794897,14688.37798,24.90845739,28.65029713,0.10784638,0.430669805,8.970424317,12.59795709,0.006099393,0.177943241,6.352566854,9.483733236,0.11769532,0.00327222
156,9,168,0.008922055,20.47813245,10.75675858,3460.932993,3.13833754,2535.996824,822.3467575,8171.280772,16042.99161,16.30153692,42.97557993,0.139638547,0.321565148,8.604907,21.90346552,0.003701233,,6.558207969,14.0581919,0.155328111,0.006873139
157,9,169,0.011431865,22.74270574,15.91619961,2351.421826,3.564782214,2800.69787,1402.530547,8934.498542,13779.64305,23.89979371,27.30695785,0.153781746,0.410401816,9.777019425,19.30006123,0.003971663,,7.35055571,8.723524892,0.231076751,0.019087537
158,9,170,0.016532314,21.72834551,12.2878917,2264.809657,5.569261991,2676.242872,1582.33116,8357.484771,18638.61853,31.81569629,41.74570048,0.076980808,0.500548505,10.21734614,14.19878985,0.004639151,0.062879828,5.691836442,12.33096255,0.224989364,0.002117061
159,9,172,0.006611636,16.26447937,11.94487746,1817.124367,2.730457158,2159.261682,762.0039719,7977.131387,11025.60797,29.78002627,27.53305564,0.111959435,0.484968832,7.910351528,7.940699054,0.004030326,,7.7903288,7.203125101,0.127429018,0.00474709
160,9,173,0.007847984,13.51578815,11.61473226,2230.123422,3.080824583,1989.5929,1127.347055,6617.467678,13270.20795,21.56323988,22.70744112,0.078805706,0.311325187,8.577565177,9.255862838,0.002702618,,5.128835612,8.105234537,0.146208392,0.00253727
161,9,174,0.010695694,30.12721087,14.92211888,2584.055855,4.784480079,2064.887882,1784.516255,6847.641039,26339.75167,35.36464302,53.32829777,0.07625568,0.449837497,9.434796272,11.82050524,0.006061505,0.164985548,4.44769295,17.14634506,0.134998704,0.005572019
162,9,175,0.016251164,21.7959855,20.53890609,2211.00348,5.101703632,2852.630684,1473.046506,7979.453505,15390.32896,38.34500536,23.67151143,0.140567121,0.486769014,11.61663678,33.75596038,0.006150016,0.104481961,8.507083737,9.375570258,0.137830509,0.007635421
163,9,176,,22.06472139,7.024351598,2173.13028,2.633391189,2421.821731,1873.209727,9228.450721,13480.9651,31.75477669,43.88289949,0.086580159,0.478688925,9.474854354,10.50263302,0.003353831,2.951086808,8.202120176,11.1981963,0.193355515,0.004974302
164,9,177,0.002055561,14.49746184,16.14573939,1880.543719,3.163706084,2887.158229,1815.751747,13475.91751,10169.0179,29.81251645,28.82612238,0.090841455,0.519265784,10.86056767,14.37236939,0.003847328,0.105360151,8.754724736,7.360430698,0.152798075,0.002968642
165,9,178,0.01552623,14.0890046,20.72108355,2368.425243,5.764801344,2441.337088,1358.537898,9554.06875,16465.6449,27.33269784,36.21571118,0.133789686,0.500893201,10.76895591,24.18414658,0.003108535,0.201406374,11.42115237,10.74811477,0.127884911,0.00817315
166,9,179,0.015259615,20.55513927,10.93156966,1896.048471,5.455369745,1909.406495,1315.065794,6758.965236,17364.93446,29.30073035,38.94187352,0.094132591,0.418856453,7.100753402,11.56385113,0.003750679,,7.234692735,10.80098227,0.106484126,0.002988646
167,9,180,0.014677973,26.71670864,5.778634052,2337.723229,4.681868969,1778.197581,939.8040856,5803.979834,18628.13754,33.04586311,70.25374947,0.112524337,0.890618711,8.548077131,8.9332139,0.003870814,0.359843917,7.603666186,11.29241894,0.073602915,0.00167964
168,9,181,0.020850296,16.11659215,6.116051073,2278.782038,7.900787031,1807.972133,1198.501493,4972.591829,24159.79617,40.26253963,49.8458906,0.119821466,0.558404708,9.146463413,22.21907861,0.00751253,,3.971142022,14.6168029,0.126424037,0.002221796
169,9,182,0.007382819,16.75035392,13.24557754,2007.677222,2.137414631,2263.107342,1222.364286,7929.543507,12665.50932,25.6464654,21.358874,0.10427707,0.397713577,10.15964674,18.10938562,0.002691342,0.12802385,10.55326869,8.717794227,0.121616386,0.006552895
170,9,183,0.018531095,26.92639228,11.09799576,3015.150614,3.127927049,2316.832174,1522.658178,7094.103019,18792.77796,31.38520553,33.1097037,0.067183861,0.335748513,9.066682739,10.16648192,0.005757136,0.174723082,5.969906371,14.30683192,0.145370332,0.009231354
171,9,184,0.012265047,17.1645012,11.2719674,2011.906174,3.308984981,2559.423458,1477.551595,8835.444117,16376.52059,29.85374971,24.94766335,0.072576553,0.501215688,10.11572616,16.46818649,0.00304436,,6.678904962,9.754131827,0.155489871,0.00574808
172,9,185,0.025048049,15.8410527,11.52921928,3061.698552,9.154848359,1994.080576,1120.316479,5922.867914,22875.872,40.23143534,63.42059415,0.147126444,0.711883295,7.817624071,23.75834423,0.008399132,0.239903804,6.271188284,14.89417824,0.110131697,0.006075683
173,9,186,0.035367652,16.01805468,16.97630764,2100.521801,13.62324947,1506.268844,740.8799663,6059.736252,16240.59734,40.7630127,59.60091811,0.168760735,0.735939422,6.519631587,12.54172452,0.008925144,0.06225701,5.03472159,8.789530982,0.102301609,0.008040519
174,9,187,0.016759028,13.083222,8.512956431,2462.356485,5.74405414,1932.963021,935.042819,8750.536943,14223.54358,25.70669401,86.93898997,0.187246285,0.597033238,7.619265011,21.29832077,0.00449809,,6.820832441,9.720086933,0.120657891,0.003406071
175,9,188,0.005416895,16.84657947,9.517975822,2262.739782,4.929252386,2067.609323,1423.573177,9913.700737,12968.67077,23.04599844,32.15670791,0.054837865,0.941947892,8.33870803,12.7317425,0.005828005,0.094199661,5.386308896,10.48488228,0.164443042,0.002098946
176,9,189,0.006831447,16.59411689,13.37344778,1654.202668,3.058774733,2808.934872,1454.821458,9930.181324,7524.239956,19.81976343,19.59494459,0.088022999,0.237354812,10.97566465,13.22010061,0.017162996,0.068471868,19.89758709,3.271488066,0.134511952,0.005023842
177,9,190,0.007168604,16.47895702,10.25402041,1703.728305,2.573484263,2059.59216,1474.025671,7594.745916,11010.29835,19.05227202,24.30612158,0.07693907,0.248177791,7.35618905,9.564173179,0.003378064,0.060695762,12.20903958,5.613201712,0.135801972,0.005971116
178,9,191,0.029820856,20.64765145,8.580158923,4083.574211,11.94113457,2267.425509,1116.745834,6192.160667,21601.88318,48.0791299,53.85712822,0.146031859,0.564223817,7.459671477,20.0096472,0.012011516,0.109815141,6.079156393,16.53063413,0.10475511,0.007325737
179,9,192,0.015445336,27.95869686,15.09249436,3103.740503,4.940130371,2503.495141,1455.287701,9002.937684,19543.70354,29.79969353,32.74822906,0.09642888,0.457328676,10.0721739,22.94883127,0.005205291,0.187824912,10.98082176,13.48784023,0.161462629,0.007586945
180,9,193,0.011692065,14.4714762,12.35602128,2567.427793,4.779900258,2144.139531,968.8106914,8191.414253,15188.89648,28.06357368,29.373096,0.115011958,0.454103353,8.382351899,13.96422228,0.004813915,0.730192869,6.161520717,9.455462366,0.14955844,0.008365127
181,9,194,0.012698425,19.90290104,11.35589833,2420.575567,4.860798638,2310.724724,1181.341091,7485.377579,15040.75897,27.88668939,35.49451167,0.165624578,0.61657699,9.014363983,25.23684673,0.00464432,0.13440513,10.96017912,9.113127726,0.121080895,0.00777578
182,9,195,0.013236859,18.81348482,20.18039988,1960.298825,4.842761151,2670.844488,1738.839771,8780.412732,9514.439677,24.10828879,20.4113752,0.114667396,0.513552348,10.07354796,21.8082587,0.006371702,0.058374638,15.30061643,3.903578876,0.147538477,0.005277825
183,9,196,0.009621218,9.859238192,19.22101692,1386.154192,2.706384492,2350.191134,1963.233121,11677.83971,8550.786563,23.19394155,24.24758847,0.088004151,0.263770953,12.12583235,11.79577158,0.002892051,0.051909894,10.14115498,5.098450665,0.163523556,0.005821333
184,9,197,0.010445263,25.34740161,11.00959687,3939.654103,4.440987377,1761.724622,1502.554211,5225.274856,27855.35582,32.27327506,49.99569638,0.088306133,0.657254505,7.675290783,9.407053007,0.004597516,0.080944173,5.065217262,18.12301887,0.1426273,0.008706387
185,9,198,0.008170082,27.49944648,11.29570406,3489.520416,3.477370294,2142.019916,1450.837176,7813.744036,23028.23192,23.74003433,30.7043908,0.093977353,0.523998901,9.226383355,15.61621966,0.001961555,,8.620082709,16.16446875,0.143330842,0.006019205
186,9,199,0.115906829,23.3297485,9.372606217,3762.315202,51.07099451,2679.338391,1296.139519,6051.022899,32675.78849,119.5669404,51.6553094,0.271042606,0.961155004,8.859715282,17.82650007,0.023548704,0.045067015,5.93576184,22.84632369,0.1257741,0.007683592
187,9,200,0.013403689,18.93936384,13.59094821,3570.22292,5.689152937,2074.625291,1029.395449,5724.782429,20526.02027,23.86786254,44.98165034,0.11574265,0.413839715,7.64530598,21.70112353,0.004965788,0.056994299,4.642394966,14.45657899,0.116375734,0.009457692
188,9,201,0.010345432,21.26393676,8.638228017,3047.566296,4.588473878,2259.752563,1256.896014,6945.132745,18828.74099,29.00005145,39.25208171,0.114926321,0.517537361,8.069380166,12.71414904,0.004326631,0.045937459,6.238490016,12.3761953,0.127984085,0.003756823
189,9,202,0.016805955,28.45938253,8.997573615,4315.078651,6.004444828,2499.323434,1220.012669,6563.256322,26573.44679,34.25731193,40.50911965,0.141538254,0.467388371,8.937187201,22.57758903,0.006392723,0.041918229,4.871486895,20.1365158,0.164233644,0.006066917
190,9,203,0.037525239,17.36617174,6.430304468,2313.924818,20.84646316,2337.776873,1916.76021,9491.730393,14714.70814,59.96382001,40.88983679,0.170414343,0.671391447,9.646469499,11.87576401,0.009882491,0.816305864,5.969126772,11.6019482,0.153764979,0.006948676
191,9,204,0.011676364,23.87414154,11.40498917,3380.622131,4.008174536,2434.905039,1654.132763,6908.704259,22341.92393,31.83580589,31.83374206,0.074714594,0.460287127,9.466876888,15.29146159,0.005282065,0.651274031,4.644592171,14.75053397,0.170588145,0.004871412
192,9,205,0.010193706,16.74391718,12.27376779,2380.375591,3.621363248,2678.211206,1248.904469,9601.55644,16032.84748,23.94989587,36.26758026,0.06373613,0.532999565,11.67068814,12.83958709,0.00367061,,8.905819912,10.47547874,0.177665395,0.011145802
193,9,206,0.006867185,18.01797004,7.915916011,2214.786381,2.63986725,2011.545178,1540.109747,6548.8805,22854.23899,26.90007985,37.23072932,0.069392498,0.348495516,8.190884533,10.97259953,0.005025468,0.128440992,2.733252083,14.59243831,0.291392622,0.006762048
194,9,207,0.004975273,16.04153614,13.65297765,2044.649906,3.477083112,2259.464106,2174.967911,10415.70321,8613.494089,31.34579588,25.83685318,0.073101473,0.435976337,8.486343565,11.49167943,0.004730008,5.0997177,9.3838804,6.132379791,0.195313364,0.022947273
195,9,208,0.007587523,13.62873641,21.90161687,1762.030361,1.497846126,3187.108293,2008.103594,13107.19204,10253.43998,18.24123688,20.10457751,0.07328695,0.217425373,10.1821249,29.37169866,0.002256751,0.117104545,10.49550971,5.910303231,0.263772886,0.004826166
196,9,209,0.010480111,27.31205738,8.787553322,2664.515053,4.392789792,2075.403352,933.4309034,5642.651316,28467.94752,25.88036967,55.44667195,0.07727397,0.526332585,8.340593771,9.795806574,0.003832518,0.06435635,3.052867999,18.72480335,0.150670495,0.005330308
197,9,210,0.009466097,18.67892386,7.951339298,2633.997658,3.134763642,2163.69216,1197.150009,6230.522465,23481.78861,26.70413668,39.17217794,0.04964185,0.442624069,8.186747397,9.445370025,0.003089007,0.088418897,4.105727043,15.04147811,0.225245967,0.003878346
198,9,211,0.019075865,20.13172465,14.82305989,2596.950477,6.002020985,2091.573637,1060.29638,8175.235115,18929.36599,30.88581952,57.66688983,0.121793313,0.810174988,9.716409917,13.27504075,0.011491924,,8.971772755,11.31233664,0.104918464,0.004453221
199,9,212,0.012865685,16.50717371,12.15388116,1982.235785,3.945778233,2245.715037,1417.232079,7656.028601,12247.52057,23.66683218,33.7282071,0.14686944,0.466691233,8.561552081,11.49450268,0.004893402,0.089619482,9.32232547,6.949233861,0.160061528,0.003082748
200,9,213,0.007896057,14.42915861,12.19123037,1870.832213,2.746908574,2470.232217,1392.384676,8600.736629,13996.60448,21.24665577,22.76851652,0.048029699,0.331227072,10.86072493,12.77292286,0.004994846,0.047730861,5.502973685,7.648692133,0.273380785,0.001593947
201,9,214,0.00394524,17.88785591,6.34161203,2589.69638,3.328060493,2799.928824,1495.669834,10404.80299,16192.73199,23.36249682,31.44815353,0.063381227,0.392742413,10.14554514,13.87364255,0.004235787,0.184117112,7.581741362,13.35312366,0.223217072,0.002148035
202,9,215,0.013989607,21.07517043,11.1104867,2266.027298,4.728165699,2107.783492,1225.330896,7293.067582,20896.21895,31.25954297,47.29876906,0.155502077,0.626019867,8.797245405,32.66721551,0.004745665,0.533272182,4.775925552,12.37905803,0.159890152,0.005613681
203,9,217,0.013118855,27.92956516,12.98201013,2429.497969,3.914683718,2625.700718,1591.966842,6465.740043,25057.91599,34.89432215,36.1535437,0.168204049,0.580787309,10.43229935,54.72056664,0.007602361,0.099009542,3.158964242,14.30508792,0.243200224,0.009572075
204,9,218,0.014224738,20.36498175,13.57941268,3213.057441,9.717955244,3866.863263,2093.664353,10553.60503,19019.27415,36.68809689,65.75066728,0.155437507,0.678389422,10.42713387,31.22054202,0.007648169,1.861007674,4.406967352,16.5941013,0.228089958,0.01058398
205,9,219,0.007360374,24.58460524,7.173821686,2770.900367,3.233150091,2356.462748,1476.204001,6830.597705,24101.51302,26.97606819,35.29986696,0.122231089,0.611741344,10.51277934,19.01291279,0.004428296,0.088143536,3.628104553,16.86960164,0.260532119,0.006914929
206,9,220,0.007802059,18.78195922,10.82994727,2282.670625,3.178310313,1931.755597,889.2034437,6233.550859,15609.88208,37.57323026,30.08453466,0.064357224,0.394228817,7.566998041,9.726756407,0.005942515,0.457645908,5.467491026,9.355240638,0.112555246,0.003938405
207,9,221,0.014848409,16.62142487,13.05142519,1992.42155,5.870452963,2411.369722,1384.061966,8961.778806,17488.39054,25.18572901,31.97815022,0.064229951,0.356183254,8.610117356,13.84309808,0.004788243,0.495493439,5.904990273,12.1102662,0.193822781,0.008392082
208,9,222,0.006505219,27.30802846,6.229844971,2612.113658,3.086848392,2165.07947,1427.014475,7413.839034,21046.54734,26.67701256,45.95887361,0.099893319,0.424118021,9.491467803,12.59118957,0.005195569,0.076765312,8.01141291,14.87384545,0.131356715,0.003404084
209,9,223,0.016788935,20.40833109,13.29220362,3108.257082,6.870545084,3040.877662,1032.895268,7406.814342,23402.19633,35.81882619,78.64613433,0.101390761,0.528871613,10.16347694,19.91276786,0.004242093,0.075533626,4.740372101,16.96328076,0.202024876,0.012117441
210,9,224,0.008212902,15.84538142,11.12300561,1694.876708,3.06165845,2328.581732,1226.13864,8462.007898,13840.6733,23.70483142,23.72065053,0.092371721,1.67025488,9.837588447,18.41434432,0.002508876,0.007193242,7.201960363,8.445890154,0.150117543,0.003030402
211,9,225,0.00927321,16.59378732,8.807990038,1958.37201,3.843991333,2813.083933,1589.929456,9130.646525,16162.13459,28.49095504,30.04272475,0.091739646,0.474638459,11.18027038,20.1883416,0.002092611,0.026483324,7.499447436,10.23314648,0.2621896,0.004945257
212,9,226,0.007635303,14.3962085,8.885015212,1449.400946,3.553718747,2996.244442,1326.140397,9820.407327,10152.94846,27.50801909,24.18302399,0.061448506,0.473146911,12.03509792,14.59656163,0.001981889,0.029124503,10.2203683,4.687716222,0.241671811,0.003516816
213,9,227,0.01331626,18.7480842,7.241536429,3346.827794,5.973386852,2508.863664,872.1684012,5575.859103,25698.73968,31.9406696,102.918999,0.123661913,0.648625262,8.696161479,17.62873571,0.005385948,0.130372324,3.685085975,16.47327348,0.151210131,0.005011911
214,9,230,0.011018406,27.55741213,5.646737612,3133.745701,4.148424464,2173.914833,1075.422784,6923.877402,23631.46137,33.9562186,59.97138247,0.120591594,0.481312123,7.546654022,21.09916505,0.007520596,0.361999121,7.250898276,16.95459735,0.104781828,0.010632258
215,9,231,0.006641273,18.27116686,6.660631565,2058.059737,1.934820146,2498.975455,1414.35,9027.711359,16838.61005,24.94343776,31.35418803,0.081795464,0.436017971,10.1434538,21.34724087,0.002030001,0.111206896,5.354436397,8.852954942,0.174861579,0.005173692
216,9,233,0.027517771,12.29704568,11.74799007,2708.098373,12.50189245,1543.348981,876.7754333,4467.910281,17207.84861,39.77555537,38.08244682,0.131644701,0.561453863,6.641191915,11.86851938,0.007890708,0.091506741,2.441251107,11.21918946,0.13051042,0.004341506
217,9,234,0.020531723,20.28420686,14.34200831,2922.659485,8.406187327,2940.119265,1425.524378,7097.199258,22495.95092,38.7001642,67.46138984,0.117510837,0.609984914,10.52404459,16.14658884,0.011661274,0.155709983,6.959023059,16.1145954,0.143922781,0.010295072
