Label,,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y20,Y21,Y22,Y23,Y24,Y25,Y26,Y27,Y28,Y29,Y30,Y31,Y32,Y33,Y34,Y35,Y36,Y37,Y38,Y39,Y40,Y41,Y42,Y43,Y44,Y45,Y46,Y47,Y48,Y49,Y50,Y51,Y52,Y53,Y54,Y55,Y56,Y57,Y58,Y59,Y60,Y61,Y62,Y63
MO_510_E_330.jpg,E330,7321,7303.833,7247.833,7206.5,7463.5,7440.833,7444.167,7439.5,7432.167,7414.167,7140.5,7149.833,7107.833,7972.5,8196.5,8076.5,8104.5,7696.5,7576.5,7420.5,6768.5,7613.5,7604.5,7685.5,7760.5,7048.833,7087.5,7074.167,6797.5,6816.833,6844.833,7611.5,7615.5,7681.5,5579.5,4427.5,4727.5,4427.5,5207.5,5807.5,6346.5,8199.5,7426.5,7436.5,7514.5,7608.5,7104.5,7135.5,7136.5,7111.5,7121.5,7156.5,7878.5,7866.5,7916.5,6050.5,5485.5,5605.5,5683.5,6517.5,6949.5,7633.5,8902.5,3887,3868.5,3908.5,3919.167,3826.167,3837.5,3812.833,3558.167,3582.833,3562.833,3518.5,3551.833,3549.167,3971.5,3327.5,3335.5,3027.5,2539.5,2671.5,2523.5,2112.5,10667.5,10619.5,10577.5,10574.5,10624.833,10635.5,10595.5,9806.5,9825.834,9794.5,9183.5,9216.5,9203.5,11918.5,10166.5,10034.5,9074.5,7274.5,7466.5,6900.5,5930.5,16583.5,16541.5,16527.5,16547.5,16520.5,16534.5,16493.5,15919.5,15954.5,15929.5,15359.5,15390.5,15383.5,17148.5,15906.5,15786.5,14736.5,13560.5,13824.5,13638.5,13572.5
MO_511_E_331.jpg,E331,7825,7819.833,7749.167,7678.5,8127.833,8086.5,8081.167,8062.5,8043.833,8018.5,7625.5,7633.5,7578.5,8898.5,9290.5,9074.5,9102.5,8625.5,8337.5,8116.5,7086.5,7539.5,7527.5,7317.5,7248.5,8187.5,8141.5,8151.5,8191.5,8185.5,8145.5,6947.167,6963.167,6895.167,9961.5,10731.5,10227.5,10187.5,8731.5,8235.5,7199.5,4879.5,7199.5,7184.5,7442.5,7538.5,6554.5,6584.5,6602.5,6652.167,6658.833,6725.5,7857.5,7843.5,7913.5,5199.5,4047.5,4455.5,4875.5,6531.5,6951.5,NA,NA,4488,4450.5,4497.167,4507.833,4475.833,4490.5,4445.167,4094.167,4132.833,4107.5,3911.5,3934.5,3934.5,4872.5,3884.5,3896.5,3468.5,2590.5,2788.5,2586.5,2135.5,10916.5,10862.5,10946.5,10949.5,10856.5,10864.5,10806.5,9852.5,9908.5,9864.5,9601.166,9635.834,9643.834,11990.5,9470.5,9406.5,8246.5,6386.5,7074.5,6726.5,6578.5,17192.5,17123.5,17312.5,17327.5,17033.5,17072.5,17000.5,15640.167,15692.167,15678.833,15467.5,15505.5,15499.5,18263.5,14543.5,14555.5,13187.5,11807.5,12635.5,NA,NA
MO_512_E_332.jpg,E332,6847,6832.5,6940.5,6990.5,6604.5,6642.5,6622.5,6448.5,6468.5,6492.5,6910.5,6912.5,6958.5,5922.5,5412.5,5496.5,5352.5,5598.5,5838.5,6090.5,NA,7269.5,7281.5,7470.5,7590.5,6522.5,6584.5,6556.5,6099.5,6110.5,6163.5,7759.167,7740.5,7823.167,4897.5,3233.5,3625.5,3497.5,NA,5641.5,7043.5,8327.5,7837.5,7833.5,7925.5,7998.833,7134.5,7174.5,7167.5,7177.5,7181.5,7224.5,7928.5,7925.5,7973.5,6156.5,5316.5,5520.5,5472.5,7116.5,6764.5,6804.5,7796.5,3762,3731.5,3753.5,3749.5,3805.5,3799.5,3761.5,3423.5,3447.5,3411.5,3237.5,3287.5,3259.5,4430.5,3674.5,3560.5,3110.5,2312.5,2324.5,1976.5,NA,11918.5,11834.5,11885.5,11888.5,11999.5,11999.5,11945.5,10731.5,10766.5,10726.5,10303.5,10334.167,10340.833,13695.5,10799.5,10607.5,9607.5,NA,7829.5,7831.5,6159.5,17810.832,17778.832,17824.168,17833.5,17798.5,17806.5,17771.5,16922.5,16962.5,16938.5,16472.5,16505.5,16493.5,18694.5,17434.5,17266.5,15958.5,17038.5,14846.5,14742.5,14094.5
MO-513_E_333.jpg,E333,6473,6474.167,6399.5,6359.5,6723.833,6695.833,6702.5,6806.5,6791.833,6770.5,6442.5,6443.833,6405.167,7452.5,7854.5,7698.5,7854.5,7374.5,7242.5,7176.5,6287.5,8037.5,8005.5,7885.5,7789.5,8781.5,8741.5,8729.5,8725.5,8725.5,8681.5,7504.5,7538.5,7448.5,11172.5,11651.5,11363.5,11519.5,9663.5,9183.5,8271.5,5407.5,7993.5,7957.5,7895.5,7867.5,8183.5,8181.5,8145.5,7769.5,7783.5,7737.5,7331.5,7376.5,7355.5,8855.5,8447.5,8201.5,7793.5,6713.5,6737.5,6377.5,6443.5,4770,4737.833,4749.833,4756.5,4720.5,4731.167,4707.167,4353.5,4376.167,4349.5,4219.833,4250.5,4227.833,5108.5,4304.5,4268.5,3884.5,2972.5,3236.5,2960.5,2171.5,11558.5,11486.5,11446.5,11430.5,11494.5,11510.5,11430.5,10410.5,10466.5,10410.5,9935.5,9991.5,9987.5,12667.5,10041.5,9825.5,8565.5,6135.5,7063.5,7287.5,5751.5,16862.5,16856.5,17000.5,17034.5,16542.5,16566.5,16547.5,16205.5,16243.5,16249.5,16602.5,16611.5,16656.5,16478.5,15386.5,15494.5,15146.5,15392.5,15728.5,16100.5,16568.5
MO-514_E_335.jpg,E335,6866,6877.5,6829.5,6775.5,7141.5,7111.5,7125.5,7287.5,7271.5,7249.5,6874.5,6875.833,6831.833,7630.5,8290.5,8158.5,8349.5,7989.5,7779.5,7569.5,7051.5,7309.5,7345.5,7245.5,7169.5,7799.5,7751.5,7775.5,8120.5,8102.5,8072.5,7415.5,7411.5,7359.5,8663.5,9723.5,9435.5,9739.5,9211.5,8827.5,8811.5,7503.5,7027.5,7015.5,6940.5,6865.5,7552.5,7525.5,7522.5,7579.5,7567.5,7534.5,7042.5,7045.5,6979.5,8635.5,9315.5,9195.5,9443.5,9091.5,8411.5,8115.5,7411.5,5662,5625.5,5621.5,5607.5,5707.5,5717.5,5683.5,5300.5,5330.5,5298.5,4993.5,5026.833,5009.5,6331.5,5545.5,5467.5,5021.5,4132.5,4198.5,3922.5,3055.5,11828.5,11780.5,11780.5,11736.5,11963.5,11963.5,11911.5,11309.5,11342.5,11291.5,10880.5,10918.5,10896.5,12842.5,11580.5,11524.5,10996.5,9668.5,9876.5,9382.5,8050.5,17317.5,17272.5,17275.5,17272.5,17326.5,17338.5,17287.5,16735.5,16759.5,16711.5,16129.5,16155.5,16144.5,18059.5,16859.5,16723.5,16507.5,14843.5,14979.5,14635.5,13579.5
MO_515_E_338.jpg,E338,5556,5553.167,5507.833,5459.833,5947.167,5914.5,5932.5,5965.833,5950.5,5933.167,5551.5,5549.5,5510.5,6552.5,7291.5,7067.5,7290.5,6921.5,6585.5,6376.5,5214.5,7226.5,7229.5,7152.5,7069.5,7722.5,7672.5,7694.5,7898.5,7862.5,7854.5,7345.5,7340.167,7294.833,9137.5,10283.5,9863.5,10167.5,9783.5,9255.5,9054.5,8293.5,6602.167,6628.833,6679.5,6758.167,6075.5,6119.5,6101.5,5530.833,5542.833,5566.833,6575.167,6571.167,6613.833,4848.5,3576.5,3954.5,3810.5,4194.5,5098.5,5662.5,7480.5,4417,4386.5,4359.833,4350.5,4480.833,4482.167,4453.5,4031.5,4055.5,4035.5,3651.5,3678.5,3659.5,5089.5,4317.5,4205.5,3681.5,2451.5,2673.5,2317.5,1487.5,11073.5,11027.5,10996.5,10982.5,11199.5,11197.5,11153.5,10601.5,10643.5,10595.5,9901.5,9950.833,9914.833,12587.5,11039.5,10835.5,10201.5,8421.5,8665.5,8125.5,6887.5,17369.832,17309.832,17303.168,17316.5,17260.5,17262.5,17204.5,16506.168,16520.832,16494.832,15990.5,16026.5,16013.167,18613.5,17041.5,16777.5,16041.5,14703.5,14785.5,13969.5,14317.5
MO_516_E_340.jpg,E340,6106,6118.5,6171.5,6214.5,5811.5,5844.833,5834.167,5854.5,5860.5,5886.5,6364.167,6355.5,6390.167,4849.5,4613.5,4861.5,4793.5,5513.5,5797.5,6037.5,7261.5,7552.5,7568.5,7204.5,7120.5,7948.833,7916.833,7932.833,7990.167,7986.167,7944.833,7129.833,7133.833,7081.833,8815.5,9703.5,9409.5,9613.5,8839.5,8407.5,7743.5,6559.5,7912.5,7894.5,8110.5,8212.5,7172.5,7210.5,7212.5,7440.5,7434.5,7500.5,8677.5,8645.5,8726.834,5688.5,5064.5,5460.5,NA,7686.5,8010.5,9332.5,NA,5539,5516.5,5543.5,5551.5,5495.5,5506.167,5474.167,5004.5,5027.833,5008.5,4783.5,4810.833,4810.833,5837.5,4717.5,4701.5,4305.5,3249.5,3601.5,3359.5,2649.5,10519.5,10455.5,10679.5,10667.5,10593.5,10602.834,10566.834,9784.166,9813.5,9770.834,9119.834,9162.5,9135.834,11600.5,10244.5,10041.5,8841.5,7425.5,7779.5,7222.5,6516.5,17642.5,17570.5,17687.5,17696.5,17487.5,17505.5,17451.5,16353.5,16391.5,16377.5,16124.833,16151.5,16156.833,18173.5,16039.5,15973.5,NA,12808.5,13672.5,13442.5,NA
MO_517_E_160.jpg,588160 (Rupestris parent),6895,6881.167,6859.167,6837.167,7073.5,7050.833,7041.5,7053.5,7053.5,7020.167,6676.833,6695.5,6648.833,7841.5,7877.5,7733.5,7695.5,7103.5,6943.5,6779.5,6079.5,6331.5,6318.167,6210.167,6160.833,6646.5,6618.5,6615.5,6635.5,6621.5,6587.5,6151.167,6165.833,6115.167,8004.5,8242.5,8034.5,8022.5,6891.5,NA,NA,5373.5,7588.167,7613.5,7588.167,7545.5,7749.5,7719.5,7733.5,7914.5,7901.5,7889.5,7761.5,7756.5,7732.167,8214.5,8730.5,NA,8674.5,8556.5,NA,8094.5,NA,5455,5424.167,5389.5,5444.167,5368.167,5385.5,5345.5,5035.5,5068.833,5039.5,4951.833,4987.833,4983.833,5512.5,4632.5,4620.5,4365.5,3925.5,4081.5,3977.5,3910.5,10983.166,10955.166,10993.834,10983.166,10878.5,10895.5,10865.5,10452.5,10488.5,10460.5,10202.5,10234.5,10231.834,11202.5,9908.5,9860.5,9276.5,8464.5,NA,NA,8604.5,16625.168,16599.832,16573.168,16561.168,16718.5,16709.168,16682.5,16497.5,16512.5,16491.5,16244.5,16271.5,16248.167,17293.5,16757.5,NA,16233.5,16175.5,NA,15758.5,NA
MO_519_E_339.jpg,E339,6490,6511.5,6483.5,6431.5,6739.5,6689.5,6727.5,6887.5,6877.5,6851.5,6721.5,6707.5,6675.5,6935.5,7991.5,7865.5,8299.5,8339.5,7983.5,7947.5,7161.5,7121.5,7125.5,7183.5,7247.5,6519.5,6562.167,6555.5,6440.167,6462.833,6488.167,7493.833,7477.167,7557.833,4884.5,4068.5,4380.5,4316.5,NA,6092.5,6876.5,8616.5,7678.5,7636.5,7771.5,7855.5,7107.833,7150.5,7115.833,6948.167,6981.5,6997.5,7740.5,7729.5,7781.5,6336.5,4992.5,5286.5,5106.5,5706.5,NA,6699.5,8187.5,4933,4898.5,4860.5,4826.5,5114.5,5098.5,5070.5,4778.5,4802.5,4770.5,4342.5,4378.5,4322.5,5909.5,5489.5,5357.5,5021.5,3833.5,3865.5,3390.5,2406.5,11919.5,11861.5,11841.5,11873.5,11907.5,11918.167,11871.5,11052.5,11091.167,11041.167,10776.833,10811.5,10810.167,12935.5,10900.5,10792.5,9889.5,NA,8502.5,8182.5,7342.5,18579.5,18522.5,18513.5,18501.5,18725.168,18721.168,18689.168,17955.5,17991.5,17943.5,17300.5,17328.5,17326.5,19973.5,18203.5,18077.5,17435.5,15845.5,NA,15263.5,14495.5
MO_520_E_341.jpg,E341,6678,6665.833,6785.833,6824.5,6484.5,6516.5,6504.5,6499.167,6513.833,6549.833,6783.167,6780.5,6821.833,5966.5,5732.5,5813.5,5750.5,5954.5,6131.5,6272.5,6955.5,7771.5,7760.833,7759.5,NA,8344.5,8293.5,8308.5,8377.833,8356.5,8332.5,7734.5,7737.5,7676.5,9346.5,10557.5,10224.5,10569.5,9988.5,9428.5,9118.5,7750.5,7850.5,7876.5,7732.5,7656.5,8438.833,8397.5,8410.833,8507.167,8481.833,8455.167,7867.5,7868.833,7819.5,9338.5,10779.5,10443.5,10764.5,10060.5,9468.5,8963.5,7847.5,5666,5625.5,5672.167,5666.833,5660.167,5670.833,5628.167,5449.5,5484.167,5450.833,5312.833,5334.167,5323.5,5879.5,5369.5,5390.5,5057.5,4439.5,4586.5,4287.5,3560.5,11688.166,11633.5,11017.5,NA,11721.5,11730.5,11679.5,11028.166,11057.5,11009.5,10459.5,10494.5,10504.834,12854.5,11407.5,11296.5,10568.5,8734.5,9000.5,8276.5,6888.5,17264.5,17210.5,17266.5,17278.5,17374.5,17374.5,17337.168,16716.832,16752.832,16710.168,16124.5,16160.5,16141.833,18485.5,17167.5,17029.5,16211.5,14317.5,14669.5,13811.5,12695.5
MO-521_E_342.jpg,E342,7378,7359.5,7471.5,7534.5,7054.5,7081.833,7069.833,6878.5,6893.5,6918.5,7390.5,7389.5,7435.5,6286.5,5642.5,5822.5,5562.5,5718.5,6022.5,6098.5,6793.5,7554.5,7528.5,7458.5,7370.5,8117.5,8074.5,8089.5,7976.167,7970.833,7931.5,7011.167,7023.833,6974.5,9429.5,10085.5,9669.5,9673.5,8274.5,8112.5,7428.5,6121.5,7438.833,7460.167,7453.5,7370.833,7985.167,7946.5,7963.833,8531.5,8508.833,8482.167,7798.5,7796.5,7746.5,8729.5,10288.5,10064.5,10448.5,NA,9470.5,8930.5,7622.5,5135,5095.167,5083.167,5079.5,5187.833,5192.5,5163.167,4788.5,4814.5,4774.5,4544.5,4573.5,4556.5,5759.5,4987.5,4935.5,4499.5,3433.5,3569.5,3093.5,1848.5,10780.5,10732.5,10732.5,10746.5,10761.5,10775.5,10732.5,9927.834,9956.5,9925.834,9595.166,9628.5,9641.834,11593.5,9697.5,9649.5,8583.5,7920.5,7812.5,7386.5,6773.5,17908.832,17858.168,17796.832,17811.5,18170.168,18171.5,18122.168,17225.832,17256.5,17216.5,16100.5,16138.5,16114.5,19715.5,18127.5,17879.5,16919.5,NA,15099.5,14289.5,13227.5
MO_522_e_160.jpg,588160 (Rupestris parent),6071,6058.5,6099.833,6146.5,5802.5,5841.167,5823.167,5607.833,5629.167,5642.5,6020.833,6023.5,6060.833,4969.5,4327.5,4450.5,4267.5,4854.5,5106.5,5380.5,6325.5,7196.5,7216.5,7168.5,7104.5,7750.5,7720.5,7715.5,7832.5,7821.5,7786.5,7238.5,7244.5,7196.5,9197.5,9605.5,9357.5,9452.5,8456.5,8124.5,7843.5,NA,7578.833,7566.833,7524.167,7469.5,7869.5,7857.5,7831.5,7821.5,7826.5,7790.5,7236.833,7270.167,7220.833,9053.5,8877.5,8705.5,8580.5,7818.5,7554.5,7140.5,6170.5,4324,4294.5,4263.833,4262.5,4372.167,4375.5,4345.5,4009.167,4034.5,3997.833,3741.833,3774.5,3751.167,5069.5,4187.5,4064.5,3572.5,2654.5,2730.5,2492.5,2357.5,11724.5,11666.5,11674.5,11674.5,11573.5,11592.5,11552.5,11009.5,11038.5,11008.5,10729.5,10765.5,10759.5,12168.5,10781.5,10721.5,9934.5,9030.5,9230.5,9045.5,NA,16641.168,16597.168,16619.832,16647.832,16428.5,16451.5,16410.5,15876.5,15897.5,15882.5,15959.5,15980.833,16006.167,16165.5,15293.5,15313.5,14972.5,14528.5,14768.5,14666.5,14882.5
MO_523_E_343.jpg,E343,6317,6315.5,6347.5,6387.5,6115.5,6146.5,6136.5,6045.5,6057.5,6079.5,6401.5,6396.5,6438.5,5495.5,4967.5,5159.5,5060.5,5469.5,5712.5,5947.5,NA,6618.167,6624.833,6571.5,6516.833,7058.5,7023.5,7018.5,7169.833,7157.833,7128.5,6467.833,6473.167,6427.167,8245.5,8760.5,8434.5,8629.5,7717.5,7399.5,6937.5,5604.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4302,4268.5,4244.5,4263.5,4316.5,4320.5,4293.5,3976.5,4001.5,3976.5,3732.5,3761.5,3748.5,4822.5,3957.5,3909.5,3468.5,2638.5,2836.5,2576.5,NA,10748.166,10708.166,10681.5,10684.166,10661.5,10675.5,10637.5,9949.834,9973.834,9947.166,9578.834,9608.166,9598.834,11398.5,9796.5,9798.5,8855.5,7805.5,8171.5,7667.5,6928.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MO_525_E_345.jpg,E345,5615,5634.5,5513.833,5469.833,5840.167,5814.833,5837.5,5943.5,5921.5,5907.5,5574.5,5568.5,5534.5,6006.5,6351.5,6267.5,6525.5,6433.5,6274.5,6083.5,5427.5,5663.5,5660.167,5621.5,5576.833,5998.167,5965.5,5978.833,6176.833,6156.167,6141.5,5817.5,5809.5,5780.167,6599.5,7310.5,7186.5,7439.5,7244.5,NA,6796.5,6348.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3640,3624.167,3620.833,3618.833,3760.833,3752.167,3727.5,3449.5,3467.5,3429.5,3235.5,3271.5,3244.5,4014.5,3801.5,3723.5,3438.5,2799.5,2817.5,2529.5,2113.5,10999.833,10971.167,10942.5,10937.167,11063.167,11064.5,11035.833,10645.167,10668.5,10635.167,10068.834,10092.834,10073.5,11690.5,10999.5,10831.5,10542.5,9441.5,NA,9151.5,8047.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MO_526_E_346.jpg,E346,7299,7302.5,7370.5,7422.5,6946.5,6986.5,6976.833,7112.5,7124.5,7158.5,7575.5,7559.5,7612.5,6305.5,5723.5,5933.5,5816.5,6758.5,6980.5,7301.5,8307.5,7477.5,7493.5,7605.5,7689.5,6908.5,6946.5,6950.5,6688.833,6702.167,6743.5,7713.5,7700.167,7777.5,5132.5,4268.5,4580.5,4492.5,5708.5,6308.5,6604.5,8348.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6085,6052.5,6056.5,6060.5,6042.5,6044.5,6008.167,5733.5,5765.5,5735.5,5471.5,5499.5,5495.5,6634.5,5701.5,5632.5,4990.5,4027.5,4255.5,4040.5,3582.5,13127.5,13051.5,13079.5,13087.5,12971.5,12989.5,12933.5,11902.833,11938.833,11898.833,11550.834,11594.834,11586.834,13983.5,11807.5,11775.5,10869.5,8981.5,9357.5,8901.5,8063.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MO_528_E_348.jpg,E348,7209,7209.167,7081.167,7031.833,7499.5,7475.5,7479.5,7532.5,7518.5,7492.5,7120.5,7118.5,7078.5,8250.5,8598.5,8402.5,8582.5,8274.5,NA,7918.5,7550.5,7012.5,7010.5,7240.5,7346.5,6107.167,6143.167,6139.167,6013.5,6038.5,6068.5,7393.5,7383.5,7454.5,4295.5,3215.5,3663.5,3591.5,4423.5,5215.5,6343.5,9092.5,7431.167,7423.167,7320.5,7265.833,7796.5,7768.5,7771.5,7764.833,7755.5,7728.833,7142.833,7148.833,7113.167,8699.5,9171.5,8939.5,8971.5,8451.5,7955.5,7539.5,6907.5,5379,5338.5,5381.167,5379.833,5341.5,5355.5,5326.5,4942.5,4965.5,4940.5,4721.5,4747.5,4731.5,5609.5,4773.5,4805.5,4429.5,3513.5,3725.5,NA,2417.5,13174.5,13104.5,13160.5,13176.5,13175.833,13189.167,13137.167,12007.5,12044.5,12006.5,11558.5,11593.5,11581.5,14207.5,11951.5,11791.5,10575.5,8215.5,8839.5,8159.5,7411.5,19007.5,18967.5,19007.5,19027.5,19005.5,19012.5,18979.5,18369.168,18392.5,18371.168,18026.168,18049.832,18046.5,19664.5,18344.5,18304.5,17696.5,16712.5,17064.5,16552.5,16120.5
MO_529_E38.jpg,E351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6504,6543.833,6635.833,6695.833,6007.5,6051.5,6023.5,5703.5,5731.5,5749.5,6467.5,6465.5,6511,5094.5,3442.5,3898.5,3364.5,4230.5,4764.5,5142.5,6570.5,5117.5,5128.167,5050.833,4985.5,5551.833,5533.167,5538.5,5884.5,5861.5,5844.5,5086.5,5089.5,5038.5,6276.5,7260.5,6940.5,7284.5,6844.5,6428.5,5932.5,5532.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10384,10300.167,10248.167,10242.833,10619.5,10599.5,10575.5,9861.5,9889.5,9847.5,9040.5,9063.5,9054,12108.5,10694.5,10436.5,9368.5,7352.5,7724.5,7016.5,5666.5,17408.832,17363.5,17350.168,17374.168,17502.168,17502.168,17463.5,16788.5,16813.5,16774.5,16331.5,16365.5,16350.5,18510.5,17214.5,17054.5,16286.5,15078.5,15302.5,14766.5,13934.5
MO_530_E350.jpg,E350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5222,5223.5,5285.5,5329.5,4901.833,4936.5,4916.5,4900.5,4909.833,4941.833,5407.167,5403.833,5436.5,4252.5,3740.5,3908.5,3780.5,4244.5,4652.5,4852.5,5476.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11081,11040.5,11032.5,11036.5,11115.167,11113.833,11084.5,10672.5,10700.5,10679.167,10248.167,10280.167,10276.833,11705.5,10753.5,10665.5,10073.5,8913.5,9153.5,8865.5,8351.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MO_531_E35.jpg,E352,6661,6666.5,6626.5,6574.5,6872.5,6842.5,6850.5,7003.833,6977.167,6961.167,6641.5,6644.167,6601.5,7476.5,8076.5,7902.5,7871.5,7691.5,7385.5,7211.5,6881.5,7205.833,7200.5,7136.5,7072.5,7661.5,7622.833,7641.5,7853.5,7830.5,7815.5,7196.5,7198,7149.5,8931.5,9845.833,9579.5,9813.5,9311.5,8789.5,8635.5,7573.5,5940.5,5912.5,5976.5,6036.5,5466.833,5498.833,5494.833,5173.5,5194.833,5200.5,5888.5,5900.5,5934.5,4539.5,3693.5,4023.5,3909.5,4629.5,4917.5,5325.5,5925.5,5953,5917.5,5895.5,5885.5,5993.167,6000.5,5965.167,5591.833,5623.833,5598.5,5403.5,5432.167,5426.167,6607.5,5645.5,5533.5,5275.5,4471.5,4531.5,4279.5,3769.5,11325.166,11286.5,11273.166,11266.5,11370.834,11376.166,11337.5,10765.5,10792.5,10758.5,10247,10275.5,10262.5,12484.5,11089.5,10915.5,10378.5,8652.5,8862.5,8474.5,6962.5,17221.5,17177.5,17167.5,17157.5,17204.5,17224.5,17177.832,16500.5,16525.832,16493.5,15987.5,16029.5,16015.5,18346.5,16606.5,16522.5,15736.5,14992.5,15016.5,14566.5,14776.5
MO_532_E353.jpg,E353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5898,5901.833,5948.5,6024.5,5347.5,5391.5,5371.5,5255.5,5291.5,5317.5,5866.5,5862.5,5912.5,4318.5,3422.5,3734.5,3404.5,3638.5,4130.5,4308.5,5346.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11586,11529.5,11497.5,11490.833,11617.5,11619.5,11573.5,11041.5,11077.5,11033.5,10383.5,10419.5,10397.5,12575.5,11687.5,11422.5,10762.5,9304.5,9376.5,8586.5,7242.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
