,MO_ID,E_ID,X22,Y22,X23,Y23,X24,Y24,X25,Y25,X26,Y26,X27,Y27,X28,Y28,X29,Y29,X30,Y30,X31,Y31,X32,Y32,X33,Y33,X34,Y34,X35,Y35,X36,Y36,X37,Y37,X38,Y38,X39,Y39,X40,Y40,X41,Y41,X42,Y42
0,MO-487-E-234.jpg,E234,6156.5,10369.5,6104.5,10361.5,6134.5,10319.5,6186.5,10295.5,5766.5,10579.5,5796.5,10567.5,5778.5,10545.5,5478.5,10065.5,5506.5,10079.5,5506.5,10059.5,5878.5,9617.5,5898.5,9667.5,5926.5,9647.5,5227.5,11486.5,4189.5,10802.5,4333.5,10604.5,3985.5,10016.5,4123.5,8768.5,4591.5,8744.5,4679.5,8350.5,5687.5,7168.5
0,MO-491-E-303.jpg,E303,7767.5,11843.5,7695.5,11785.5,7791.5,11775.5,7863.5,11791.5,6991.5,11891.5,7035.5,11887.5,7013.5,11863.5,6893.5,11099.5,6921.5,11125.5,6937.5,11097.5,7785.5,10691.5,7781.5,10741.5,7835.5,10719.5,6040.5,12896.5,5026.5,11606.5,5368.5,11444.5,5008.5,10496.5,5656.5,8840.5,6268.5,9110.5,6700.5,8528.5,8248.5,7616.5
0,MO-494-E-307.jpg,E307,7295.5,12397.5,7209.5,12361.5,7285.5,12339.5,7353.5,12331.5,6803.5,12469.5,6855.5,12475.5,6827.5,12445.5,6509.5,11895.5,6547.5,11927.5,6543.5,11897.5,7023.5,11337.5,7035.5,11377.5,7075.5,11355.5,5870.5,13182.5,5066.5,12318.5,5258.5,12216.5,4940.5,11562.5,5126.5,10314.5,5606.5,10392.5,5720.5,9918.5,6530.5,8580.5
0,MO-496-E-309.jpg,E309,6257.5,10935.5,6179.5,10845.5,6261.5,10841.5,6333.5,10839.5,5771.5,10759.5,5813.5,10769.5,5807.5,10733.5,5661.5,10049.5,5683.5,10083.5,5705.5,10063.5,6347.5,9643.5,6339.5,9697.5,6387.5,9703.5,4424.5,11304.5,3932.5,9750.5,4310.5,9744.5,4208.5,9066.5,4976.5,8088.5,5276.5,8220.5,5696.5,7794.5,6698.5,6822.5
0,MO-498-E-312.jpg,E312,6686.5,10074.5,6670.5,10036.5,6648.5,9988.5,6684.5,9970.5,6522.833,10332.834,6549.5,10306.166,6516.167,10303.5,6189.5,10092.834,6230.833,10091.5,6210.833,10060.834,6278.833,9608.166,6308.167,9632.166,6322.833,9606.834,6493.5,11227.5,5527.5,11113.5,5599.5,10915.5,5119.5,10723.5,4699.5,9727.5,5041.5,9673.5,4987.5,9343.5,4573.5,8629.5
0,MO-499-E-313.jpg,E313,6917.5,11722.5,6785.5,11620.5,6929.5,11659.5,6986.5,11641.5,6413.5,11674.5,6443.5,11674.5,6437.5,11650.5,6356.5,11107.5,6380.5,11140.5,6395.5,11122.5,6977.5,10876.5,6971.5,10921.5,7016.5,10921.5,5628.5,12444.5,4860.5,11340.5,5068.5,11268.5,4852.5,10540.5,5812.5,9260.5,5916.5,9420.5,6133.5,9197.5,7421.5,8197.5
0,MO-500-E-314.jpg,E314,6940.5,11163.5,6919.5,11118.5,6973.5,11091.5,7033.5,11088.5,6466.5,11121.5,6505.5,11121.5,6499.5,11085.5,6481.5,10608.5,6505.5,10635.5,6526.5,10617.5,6994.5,10185.5,7000.5,10227.5,7027.5,10218.5,5578.5,11848.5,4906.5,10612.5,5176.5,10588.5,5026.5,9892.5,5458.5,8968.5,5746.5,9124.5,5836.5,8614.5,6730.5,7570.5
0,MO-501-E-316.jpg,E316,6744.5,11611.5,6742.5,11563.5,6774.5,11525.5,6826.5,11547.5,6502.5,11641.5,6534.5,11637.5,6524.5,11609.5,6412.5,11221.5,6432.5,11247.5,6456.5,11221.5,6896.5,10963.5,6884.5,10999.5,6934.5,10995.5,6038.5,12073.5,5522.5,11333.5,5666.5,11249.5,5614.5,10809.5,5998.5,10237.5,6286.5,10313.5,6518.5,10049.5,7262.5,9627.5
0,MO-562-E-399.jpg,E399,6446,9616,6416.833,9557.5,6470.167,9553.5,6519.5,9565.5,6026.167,9514.833,6067.5,9524.167,6059.5,9489.5,6063.5,8962.833,6084.833,8997.5,6103.5,8977.5,6627.5,8818.167,6619.5,8859.5,6662.167,8859.5,5213.5,10011.5,4845.5,8887.5,5057.5,8791.5,5037.5,8255.5,5761.5,7335.5,6065.5,7595.5,6289.5,7299.5,6957.5,6865.5
0,MO-566-E-404.jpg,E404,6989.5,10170.5,6923.5,10101.5,7001.5,10089.5,7073.5,10101.5,6521.5,10263.5,6551.5,10257.5,6527.5,10227.5,6389.5,9690.5,6425.5,9732.5,6449.5,9708.5,7013.5,9219.5,7022.5,9276.5,7061.5,9255.5,6211.5,11076.5,5107.5,10428.5,5305.5,10194.5,4813.5,9450.5,5431.5,7998.5,5839.5,8202.5,6127.5,7764.5,6757.5,7116.5
0,MO-568-E-406.jpg,E406,7306.5,11548.5,7026.5,11352.5,7290.5,11388.5,7394.5,11412.5,6538.5,11500.5,6630.5,11492.5,6586.5,11444.5,6258.5,10728.5,6314.5,10776.5,6334.5,10728.5,7274.5,9956.5,7266.5,10060.5,7326.5,10044.5,5442.5,13324.5,3426.5,11436.5,3874.5,11204.5,3466.5,10124.5,4186.5,7772.5,4874.5,8036.5,5378.5,7252.5,7778.5,5480.5
0,MO_570_E409.jpg,E409,7953.833,11151.5,7928.5,11076.834,7999.167,11047.5,8077.833,11080.834,7375,11124,7412,11136,7407,11091,7177.833,10269.5,7191.5,10305.5,7233.833,10266.166,8161.5,9740,8156,9785.5,8229,9773.5,6047.833,12684.5,4431.5,10326.5,4861.5,10269.166,4590.5,9256.5,5723.5,7071.5,6800.5,7580.5,7018.5,7159.5,8662.166,5854.833
0,MO_572_E411.jpg,E411,6227.167,11276.5,6185.833,11217.833,6252.5,11188.5,6336.5,11187.167,5656.167,11337.833,5696.833,11339.833,5683.5,11305.167,5488.5,10648.167,5521.167,10684.167,5539.833,10636.833,6164.833,9909.166,6167.5,9957.166,6211.5,9930.5,4287.5,12265.5,3551.5,10835.167,3830.5,10730.5,3527.5,10074.5,3655.833,8415.5,4442.5,8560.5,4823.5,7963.5,5728.167,6606.5
0,MO_574_E415.jpg,E415,7264.5,12706.5,7243.5,12655.5,7325.5,12642.5,7415.5,12659.167,6664,12635,6717,12634.5,6693.5,12605,6465.5,11863,6493,11893,6514.5,11850,7276.833,11306.833,7277.167,11336.833,7322.833,11321.833,5253.5,13774.5,4363.5,11975.5,4813.5,11910.5,4551.5,11435.5,4704.5,9951.5,5320.5,10104.5,5518.5,9426.5,6772.5,8041.5
0,MO_577_StGeorge.jpg,check tag,6360.5,11129.166,6349.167,11092.5,6397.833,11093.834,6435.167,11108.5,6145.5,11001.166,6172.167,11022.5,6178.833,10991.166,6112,10554.5,6126,10592,6153,10565,6484.5,10559.5,6476.833,10593.5,6520.167,10587.5,5470.833,10912.5,5356,10242,5527.833,10226.5,5556.833,9921.834,5991.167,9473.166,6090.5,9715.5,6343.5,9636.5,6717.833,9326.5
0,MO_578_marquette.jpg,marquette/3309C,7927.5,10996.5,7866.5,10961.5,7905.5,10919.5,7995.5,10904.5,7469.5,11222.5,7520.833,11201.833,7482.833,11174.5,7294,10743,7331,10757,7328,10713.5,7632.5,10229.5,7650.5,10268.834,7695.833,10227.5,7090.167,12437.5,5852.833,11508.167,6113.167,11301.167,5745.5,10712.5,5456.5,9726.834,5921.833,9666.5,6044.5,9224.5,6419.5,7650.5
0,MO_586_E220.jpg,E220,6715.5,9780.5,6698.5,9752.5,6733.5,9716.5,6782.5,9721.5,6406,9812,6447.5,9808,6426.5,9780.834,6187.5,9338,6205,9355,6222.5,9325.5,6760,9199,6761,9239,6802,9220,5889.5,10437.834,5228.167,9693.834,5404.167,9540.5,5231.5,9089.5,5595.5,8359.166,5844.833,8455.834,5944.167,8108.5,6433.5,7321.5
0,MO_587_E190b.jpg,E190,6653.5,12009.167,6626.167,11986.5,6661.5,11966.5,6706.167,11981.167,6373.5,12052,6405,12047.5,6393,12018.5,6355.75,11679.5,6372.25,11704.25,6394.75,11673.25,6786.833,11499.5,6776.5,11536.167,6816.5,11527.5,5915.833,12400.167,5571.833,11787.5,5712.5,11712.833,5630,11299,6048.5,10653.5,6260.5,10799.5,6494.5,10530.5,7128.5,10197.5
0,MO_590_E164.jpg,E164,5691.5,12419.167,5690.167,12383.167,5739.5,12353.833,5794.167,12347.167,5425.5,12446.167,5469.5,12447.167,5453.5,12417.167,5142.833,11964.5,5173.5,11991.833,5183.5,11955.833,5664.5,11655.5,5669,11698.5,5709,11672.5,4646,13128.5,3946.5,12300.5,4172.5,12178.5,3908.5,11813.5,3909.5,10800.5,4415.5,10838.5,4684.5,10539.5,5499.5,9576.5
0,MO-374-E98,E98,1029.167,1959.5,1046.5,1960.833,1093.167,1955.5,1082.5,1971.5,1213.5,1970.5,1210.5,1980.5,1220.5,1980.5,1239.5,1824.5,1257.5,1825.5,1250.5,1836.5,1047.5,1706.5,1063.5,1698.5,1063.5,1710.5,1444.5,2210.5,1708.5,1856.5,1624.5,1826.5,1678.5,1628.5,1489.5,1286.5,1387.5,1346.5,1240.5,1220.5,928.5,1127.5
0,MO-380-E105-1,E105,1103.5,1912.5,1118.5,1909.5,1131.5,1916.5,1132.5,1929.5,1211.5,1907.5,1224.5,1903.5,1216.5,1893.5,1219.5,1773.5,1233.5,1771.5,1228.5,1782.5,1074.5,1683.5,1086.5,1674.5,1090.5,1690.5,1555.5,2001.5,1633.5,1653.5,1563.5,1649.5,1493.5,1607.5,1435.5,1267.5,1379.5,1309.5,1293.5,1265.5,1087.5,1013.5
0,MO-382-E108-1,E108,991.5,1929.5,1008.167,1926.5,1025.833,1920.167,1025.167,1930.5,1114.833,1904.5,1122.833,1902.5,1115.833,1896.5,1093.875,1776.5,1101.75,1778.75,1102.875,1774,962.25,1700.25,970.25,1693.5,974,1702,1366.5,1971.5,1407.5,1698.5,1359.5,1702.5,1376.5,1597.5,1224.5,1331.5,1160.5,1390.5,1109.5,1359.5,899.5,1183.5
0,MO-357-E075,E75,3583.5,5087.5,3631.5,5081.5,3663.5,5091.5,3671.5,5121.5,3969.5,5137.5,3997.5,5137.5,3981.5,5101.5,3991.5,4715.5,4015.5,4745.5,4029.5,4717.5,3549.833,4454.5,3584.5,4437.167,3587.167,4462.5,4735.5,5800.5,5335.5,4808.5,5151.5,4768.5,5255.5,4280.5,4967.5,3288.5,4711.5,3368.5,4455.5,2984.5,3575.5,2152.5
0,MO-358-E077,E77,3660.5,3952.167,3628.5,3949.5,3575.167,3933.5,3581.833,3958.833,3374.5,3955,3390,3953,3381.5,3940.5,3276.833,3708.5,3284.833,3718.167,3294.167,3704.167,3622.5,3543.833,3595.833,3537.167,3598.5,3554.5,3084.5,4376.5,2512.5,4068.5,2604.5,3968.5,2500.5,3564.5,2796.5,3020.5,2964.5,3020.5,3076.5,2820.5,3476.5,2484.5
0,MO-453-E190a,E190,3562.5,4272.167,3511.833,4284.167,3478.5,4325.5,3486.5,4357.5,3207.5,4507.5,3237.5,4495.5,3215.5,4475.5,3007.5,4083.5,3023.5,4107.5,3039.5,4075.5,3485.5,3829.5,3487.5,3855.5,3519.5,3841.5,2786.5,5187.5,2036.5,4503.5,2204.5,4383.5,1964.5,4029.5,2078.5,2841.5,2498.5,2979.5,2642.5,2655.5,3638.5,2133.5
0,MO-346-E060,E60,3813.5,5386.5,3857.5,5386.5,3941.5,5390.5,3929.5,5418.5,4239.833,5490.167,4271.833,5486.167,4253.167,5459.5,4407.5,4929.5,4434.5,4933.5,4422.5,4954.5,3825.833,4644.5,3860.5,4641.833,3865.833,4671.167,5104.5,6164.5,5630.5,5080.5,5406.5,5024.5,5614.5,4600.5,5246.5,3648.5,4974.5,3792.5,4790.5,3568.5,3910.5,2704.5
0,MO_323_E029.jpg,E29,3689.5,5120.5,3531.5,4938.5,3719.5,5074.5,3765.5,5084.5,3141.5,5042.5,3177.5,5030.5,3149.5,5008.5,3057.5,4530.5,3089.5,4564.5,3097.5,4536.5,3711.5,4194.5,3711.5,4246.5,3743.5,4242.5,2363.5,6158.5,1387.5,4982.5,1579.5,4826.5,1459.5,4125.5,1911.5,2850.5,2275.5,2942.5,3048.5,2161.5,3972.5,2347.5
0,MO_351_E065.jpg,E65,3129.5,4694.5,3118.5,4671.5,3133.5,4660.5,3154.5,4679.5,2906.5,4699.5,2919.5,4698.5,2914.5,4691.5,2843.5,4440.5,2856.5,4451.5,2859.5,4441.5,3082.5,4161.5,3082.5,4180.5,3096.5,4173.5,2570.5,5105.5,2072.5,4641.5,2208.5,4577.5,2064.5,4221.5,2262.5,3505.5,2404.5,3557.5,2412.5,3412.5,2782.5,2817.5
0,MO_353_E069.jpg,E69,3566.5,5101.5,3444.5,4989.5,3584.5,5069.5,3614.5,5067.5,3176.5,5075.5,3202.5,5075.5,3188.5,5053.5,3098.5,4693.5,3118.5,4711.5,3130.5,4695.5,3574.5,4499.5,3578.5,4533.5,3602.5,4523.5,2654.5,5713.5,1942.5,4837.5,2158.5,4813.5,1926.5,4381.5,2326.5,3345.5,2646.5,3565.5,2826.5,3265.5,3458.5,2670.5
0,MO_354_E072.jpg,E72,3269.5,4538.5,3255.5,4518.5,3265.5,4509.5,3287.5,4525.5,3065.5,4583.5,3078.5,4577.5,3071.5,4567.5,2971.5,4325.5,2981.5,4334.5,2988.5,4322.5,3214.5,4126.5,3216.5,4143.5,3235.5,4138.5,2851.5,4919.5,2431.5,4547.5,2509.5,4509.5,2357.5,4243.5,2463.5,3704.5,2617.5,3712.5,2813.5,3452.5,3269.5,3046.5
0,MO_364_E089.jpg,E89,3220.5,5055.5,3176.5,5004.5,3227.5,5028.5,3253.5,5028.5,2987.5,5030.5,3007.5,5030.5,3000.5,5015.5,2941.5,4733.5,2947.5,4744.5,2957.5,4738.5,3229.5,4534.5,3228.5,4551.5,3243.5,4548.5,2525.5,5371.5,2241.5,4817.5,2367.5,4803.5,2231.5,4462.5,2517.5,3913.5,2685.5,3987.5,2867.5,3771.5,3077.5,3391.5
0,MO_370_E095.jpg,E95,3178.5,4626.5,3178.5,4596.5,3180.5,4562.5,3196.5,4552.5,3035.5,4645.833,3051.5,4644.5,3042.167,4629.833,2992.833,4416.5,3006.167,4428.5,3012.833,4420.5,3207.5,4133.167,3202.167,4155.833,3218.167,4154.5,2447.5,5079.5,2135.5,4518.5,2270.5,4443.5,2117.5,4125.5,2342.5,3393.5,2594.5,3468.5,2720.5,3288.5,3320.5,2646.5
0,MO_405_E132 (2).jpg,E132,3280.5,4441.5,3265.5,4418.5,3290.5,4404.5,3311.5,4396.5,2994.5,4438.5,3013.5,4434.5,3000.5,4419.5,2957.5,4148.5,2968.5,4158.5,2976.5,4152.5,3270.5,3947.5,3273.5,3964.5,3289.5,3961.5,2701.5,4861.5,2211.5,4365.5,2317.5,4309.5,2129.5,3921.5,2439.5,3189.5,2653.5,3317.5,2781.5,3143.5,3277.5,2633.5
0,MO_411_E141.jpg,E141,3911.833,4637.5,3830.5,4569.5,3947.833,4585.5,3983.833,4573.5,3552.167,4582.5,3578.833,4579.833,3562.833,4555.833,3497.5,4218.5,3508.167,4237.167,3522.833,4223.833,3992.167,3936.5,3989.5,3953.833,4020.167,3956.5,2713.5,5392.5,2065.5,4176.5,2297.5,4180.5,2145.5,3680.5,2693.5,2552.5,3041.5,2784.5,3293.5,2472.5,4141.5,1844.5
0,MO_534_E357.jpg,E357,3183.5,5135.5,3153.5,5104.5,3193.5,5115.5,3222.5,5122.5,2877.5,5114.5,2889.5,5114.5,2884.5,5104.5,2852.5,4757.5,2858.5,4770.5,2869.5,4763.5,3237.5,4464.5,3236.5,4480.5,3251.5,4479.5,2372.5,5513.5,1814.5,4739.5,1994.5,4691.5,1904.5,4418.5,2177.5,3647.5,2486.5,3734.5,2714.5,3518.5,3296.5,2978.5
0,MO_535_E358a.jpg,E358,3796.5,4963.5,3776.5,4921.5,3806.5,4903.5,3852.5,4897.5,3500.5,4979.5,3526.5,4979.5,3520.5,4951.5,3428.5,4485.5,3448.5,4509.5,3464.5,4497.5,3884.5,4183.5,3882.5,4225.5,3914.5,4213.5,2612.5,5593.5,2120.5,4357.5,2392.5,4325.5,2320.5,3841.5,2632.5,3025.5,3016.5,3153.5,3172.5,2877.5,4072.5,2152.5
0,MO_536_E358b.jpg,E358,3242.5,5160.5,3233.167,5128.5,3253.167,5124.5,3275.833,5137.833,3015.833,5077.833,3039.833,5084.5,3030.5,5067.167,3014.5,4772.5,3026.5,4797.833,3037.167,4783.167,3326.5,4613.833,3318.5,4631.167,3342.5,4637.833,2381.5,5448.5,2162.5,4587.5,2207.5,4581.5,2147.5,4329.5,2609.5,3600.5,2795.5,3732.5,3056.5,3582.5,3530.5,3135.5
0,MO_539_E352.jpg,E366,3416.167,4800.833,3377.5,4768.833,3436.167,4775.5,3470.833,4779.5,3049.5,4827.5,3073.5,4827.5,3065.5,4814.167,3008.167,4391.5,3021.5,4408.833,3029.5,4394.167,3488.167,4103.167,3488.167,4121.833,3513.5,4123.167,2298.5,5301.5,1814.5,4389.5,1994.5,4361.5,1922.5,3909.5,2326.5,3085.5,2558.5,3273.5,2750.5,3025.5,3266.5,2237.5
0,MO_541_E371.jpg,E371,2628.833,4715.5,2594.167,4652.833,2658.167,4666.167,2696.833,4686.167,2340.833,4776.833,2362.167,4770.167,2343.5,4752.833,2191.5,4292.833,2206.167,4308.833,2220.833,4298.167,2670.167,3842.5,2671.5,3867.833,2696.833,3861.167,1740.5,5554.5,952.5,4578.5,1176.5,4490.5,1016.5,3902.5,1500.5,3109.5,1688.5,3225.5,1884.5,2845.5,2496.5,2134.5
0,MO_542_E372.jpg,E372,3611.5,5265.5,3566.5,5233.5,3623.5,5224.5,3645.5,5225.5,3314.5,5284.5,3336.5,5285.5,3327.5,5270.5,3192.5,4861.5,3206.5,4877.5,3217.5,4867.5,3655.5,4696.5,3655.5,4709.5,3671.5,4706.5,2584.5,5927.5,1980.5,4931.5,2132.5,4851.5,2096.5,4407.5,2624.5,3550.5,2792.5,3714.5,3088.5,3536.5,3800.5,3058.5
0,MO_544_E374.jpg,E374,3300.5,5408.5,3251.167,5341.833,3317.833,5371.167,3341.833,5353.833,2904.5,5319.167,2932.5,5321.833,2928.5,5304.5,2939.167,4941.833,2948.5,4957.833,2965.833,4948.5,3361.833,4760.167,3356.5,4782.833,3381.833,4782.833,2373.5,5702.5,2057.5,4978.5,2201.5,4938.5,2069.5,4594.5,2417.5,3844.5,2673.5,4012.5,2885.5,3694.5,3377.5,3140.5
0,MO_377_E101-1.tif,E101,969.5,1836.5,960.5,1823.5,972.5,1815.5,987.5,1814.5,895.167,1843.5,907.167,1845.833,901.833,1834.833,831.5,1712.5,841.5,1721.5,844.5,1712,957.5,1611.5,958.5,1626.5,971.5,1621.5,660.833,2014.167,482.5,1735.5,532.5,1715.5,502.5,1600.5,606.167,1333.833,680.5,1377.833,736.5,1274.5,947.5,1059.5
0,MO_378_E102-1.csv,E102,1082.5,1969.833,1078.5,1955.167,1097.167,1952.5,1118.5,1953.167,957.5,1951.5,974.5,1952.5,965.5,1941.5,934.5,1817.5,944.5,1825.5,949.5,1811.5,1100.5,1723.5,1102.5,1703.5,1116.167,1716.5,687.5,2211.167,453.5,1861.5,558.5,1828.5,479.5,1626.5,696.5,1289.5,764.5,1357.5,896.5,1258.5,1283.5,1105.5
0,MO_379_E103-1.jpg,E103,1025.167,1932.167,1033.167,1920.5,1024.5,1911.167,1004.833,1907.5,1145.167,1957.5,1129.833,1956.167,1139.833,1948.167,1206.167,1819.167,1190.167,1831.167,1190.167,1813.833,1045.5,1714.5,1043.5,1732.5,1031.5,1724.5,1265.5,2172.5,1531.5,1972.5,1465.5,1920.5,1567.167,1763.5,1468.5,1416.5,1372.5,1466.5,1287.5,1325.5,1032.5,1106.5
0,MO_387_E115-1 (1).tif,E115,864.5,1793.5,868.5,1783.5,856.5,1779.5,840.5,1777.167,929.25,1806,921.25,1804.75,926,1799.5,946.5,1717.833,939.5,1726.833,936.167,1715.5,854.833,1644.5,853.5,1652.167,844.5,1647.167,1024,1966.5,1198,1776,1174,1763,1209,1682,1148.5,1410,1064,1429,1037.5,1385.5,849.5,1243.5
0,MO_546_E376.jpg,E376,1276.833,2769.167,1278.833,2754.5,1259.5,2757.167,1243.5,2759.167,1348.833,2777.167,1338.833,2779.833,1341.5,2767.167,1396,2624,1386,2638.5,1381,2623.5,1254.5,2527.167,1254.5,2543.833,1243.167,2535.167,1585.5,2954.5,1765.5,2672.5,1679.5,2640.5,1727.5,2501.5,1653.5,2205.5,1513.5,2273.5,1459.5,2171.5,1264.833,1874.5
0,MO_548_E379.jpg,E379,726.5,1406,724,1399,719.5,1395.5,708.5,1396,788,1413,781.5,1412.5,783,1406.5,801.75,1330.25,797.5,1332.25,795.75,1326.75,717.5,1284.75,718.5,1292,709,1287,927.833,1509.833,1021.5,1343.5,988.5,1327.5,1012.5,1244.5,939.167,1075.167,887.167,1108.5,857.5,1062.833,722.833,938.833
0,MO_550_E381.jpg,E381,813.5,1451,813,1441.5,810,1434.5,798.5,1434.5,883,1475,875,1474,881.5,1467,939.833,1373.833,933.5,1377.167,933.167,1370.5,830.5,1305.167,828.167,1313.167,820.5,1308.5,977.5,1649.5,1158.5,1461.5,1127.5,1433.5,1180.5,1350.5,1106.5,1123.5,1065.5,1156.5,1027.5,1085.5,892.833,897.833
0,MO_551_E382.jpg,E382,918.167,1472.167,915.833,1465.167,903.5,1469.833,890.833,1472.167,986.5,1456.5,979.167,1457.167,979.833,1451.5,990.167,1372.5,986.833,1377.833,982.167,1371.5,877.167,1333.5,879.5,1339.833,872.167,1338.167,1180.833,1538.5,1242.167,1341.167,1192.833,1333.167,1198.167,1226.5,1071.5,1071.833,1035.5,1114.5,974.167,1039.833,742.5,925.5
0,MO_552_E384.jpg,E384,787.5,1437.5,783.5,1431,772,1432.5,762,1433,849,1431.5,844,1434,847.5,1424,873.167,1312.833,870.5,1317.167,865.833,1310.833,757.167,1255.833,758.167,1261.5,751.167,1258.167,1001.5,1522.5,1110.5,1328.5,1068.5,1302.5,1082.5,1207.5,1008.5,1025.5,957.5,1056.5,903.5,998.5,769.5,822.833
0,MO_553_E385.jpg,E385,727.167,1412.167,727.5,1405.167,735.833,1405.5,741.167,1404.833,670.833,1421.5,678.167,1421.833,675.167,1416.167,660.5,1336.833,664.167,1341.5,668.167,1336.167,746.833,1280.833,747.167,1287.167,754.5,1283.833,540.5,1542.5,416.167,1357.833,453.5,1333.833,437.5,1256.5,524.167,1063.167,588.167,1092.5,644.5,1043.5,824.5,979.5
0,MO_554_E386.jpg,E386,844.167,1225.167,845.5,1219.5,831.833,1221.833,824.167,1226.833,916.5,1236,911.25,1235.25,913,1230.25,927.833,1137.5,921.833,1142.833,922.167,1135.167,804.833,1096.167,807.167,1102.167,798.5,1100.5,1038.833,1333.833,1146.167,1161.833,1096.833,1148.5,1142.167,1035.167,1055.5,851.167,970.167,907.167,920.833,856.5,766.5,743.5
0,MO_555_E387.jpg,E387,879.5,1378,879,1370,856,1369,845.5,1367.5,937,1392.5,930,1393,933,1388,977.25,1290.25,973,1293.75,972.5,1286.75,867,1222.25,867,1228.75,856.75,1222.75,1077.5,1528.5,1232.5,1316.167,1140.5,1309.5,1199.5,1206.5,1153.833,1018.833,1052.5,1060.167,983.167,978.833,803.5,904.5
0,MO_556_E388.jpg,E388,857.5,1416,858.5,1406.5,879.5,1405,886.5,1403.5,794.833,1418.167,799.833,1418.167,799.167,1411.167,746.5,1273.167,750.167,1278.833,755.5,1274.833,887.167,1247.5,887.5,1254.5,897.5,1250.833,512.5,1518.5,468.5,1404.5,476.5,1226.5,523.5,1220.5,539.5,1084.5,712.5,953.5,771.5,949.5,1045.5,909.5
0,MO_558_E392.jpg,E392,703.833,1444.167,705.833,1437.5,694.5,1433.5,685.167,1431.5,774.833,1459.5,767.833,1457.833,772.833,1451.5,801.167,1365.833,797.167,1371.5,795.833,1360.5,723.167,1272.5,722.167,1279.167,716.167,1271.833,886.5,1596.5,1041.5,1438.5,999.5,1415.5,1063.5,1309.5,967.5,1066.5,914.5,1106.5,858.5,1024.5,691.5,887.5
0,MO_559_E394.jpg,E394,820.167,1540.5,823.167,1534.5,816.167,1529.167,806.167,1524.5,890.5,1568.833,884.5,1569.167,886.833,1561.5,947.5,1466.167,942.167,1469.833,940.5,1462.5,845.167,1378.167,842.5,1383.833,834.833,1378.167,1052.5,1722.833,1231.167,1525.5,1185.833,1493.5,1227.167,1424.167,1147.167,1146.833,1065.833,1178.833,1012.167,1111.167,764.167,1024.5
0,MO_560_E396.jpg,E396,793.167,1509.833,792.167,1502.833,814.5,1503.5,823.5,1502.5,732.833,1524.5,741.167,1523.167,737.833,1515.833,714.167,1430.833,717.5,1436.167,724.5,1432.167,804.833,1345.833,806.5,1350.833,815.167,1348.833,572.167,1650.167,433.5,1462.5,465.5,1448.5,440.5,1303.5,567.5,1095.5,627.5,1130.5,679.5,1065.5,906.167,943.5
0,MO_561_E397.jpg,E397,815.833,1278.833,811.833,1274.833,828.167,1271.5,838.5,1267.833,738.833,1301.833,744.833,1300.833,742.833,1295.5,725.833,1228.5,731.5,1231.833,732.833,1225.167,808.5,1153.5,810.833,1159.833,818.833,1155.5,627.5,1425.5,523.833,1303.833,561.167,1285.833,513.833,1194.5,532.5,1031.833,594.5,1045.167,616.5,979.833,710.5,795.5
